account_no,amount,location,transaction_count,transaction_type,device_type,is_new_location,is_fraud
ACC7347,79490,Quetta,7,Payment,POS,0,0
ACC1634,57382,Islamabad,5,Transfer,ATM,0,0
ACC1852,139604,Quetta,6,Transfer,Mobile,0,0
ACC6245,5327,Karachi,1,Payment,Desktop,0,0
ACC3543,104850,Quetta,8,Transfer,Mobile,1,0
ACC2834,17055,Karachi,9,Withdrawal,Desktop,1,0
ACC3601,160468,Islamabad,4,Transfer,ATM,1,0
ACC9125,93261,Peshawar,8,Withdrawal,Desktop,0,0
ACC8089,88530,Karachi,8,Transfer,Desktop,0,0
ACC4677,103663,Quetta,8,Deposit,ATM,0,0
ACC9009,118041,Islamabad,9,Transfer,Mobile,0,0
ACC2157,518001,Peshawar,32,Transfer,Desktop,1,1
ACC7719,28205,Peshawar,4,Deposit,ATM,0,0
ACC8868,113294,Islamabad,2,Transfer,POS,0,0
ACC5515,489121,Karachi,47,Transfer,Mobile,1,1
ACC8015,157659,Lahore,6,Deposit,Desktop,0,0
ACC6448,15577,Karachi,3,Deposit,POS,0,0
ACC7073,36835,Islamabad,1,Transfer,ATM,0,0
ACC6886,307528,Karachi,32,Payment,ATM,0,1
ACC9655,184519,Karachi,1,Withdrawal,ATM,1,0
ACC1450,142521,Karachi,9,Deposit,Mobile,0,0
ACC3367,94052,Quetta,1,Transfer,Mobile,1,0
ACC4681,155109,Lahore,1,Withdrawal,Desktop,1,0
ACC4096,26698,Karachi,8,Payment,Mobile,1,0
ACC3969,613008,Quetta,22,Transfer,ATM,1,1
ACC4732,36489,Peshawar,1,Deposit,POS,0,0
ACC6856,159888,Lahore,4,Deposit,Desktop,0,0
ACC3997,92089,Karachi,1,Withdrawal,Desktop,0,0
ACC9157,192746,Lahore,1,Withdrawal,Desktop,0,0
ACC8316,105475,Karachi,7,Deposit,Mobile,0,0
ACC9255,128917,Lahore,9,Transfer,Mobile,1,0
ACC8361,442748,Lahore,48,Transfer,ATM,1,1
ACC1175,167304,Lahore,6,Payment,POS,0,0
ACC9148,195791,Peshawar,5,Payment,ATM,1,0
ACC3854,137116,Islamabad,2,Withdrawal,POS,0,0
ACC1879,102998,Islamabad,7,Payment,ATM,0,0
ACC4052,55117,Lahore,2,Withdrawal,Mobile,0,0
ACC6086,117248,Lahore,3,Payment,POS,0,0
ACC3366,31683,Peshawar,9,Transfer,Mobile,1,0
ACC9385,119479,Peshawar,4,Transfer,POS,0,0
ACC1929,850066,Karachi,22,Payment,ATM,1,1
ACC8417,814817,Islamabad,27,Transfer,POS,1,1
ACC4673,29371,Islamabad,1,Transfer,Desktop,0,0
ACC2634,193964,Karachi,8,Withdrawal,ATM,0,0
ACC8778,520938,Lahore,47,Transfer,ATM,1,1
ACC7838,155893,Peshawar,9,Payment,Mobile,0,0
ACC6248,869979,Lahore,11,Withdrawal,ATM,1,1
ACC6106,76807,Islamabad,9,Deposit,Mobile,0,0
ACC3290,71207,Karachi,3,Deposit,Mobile,0,0
ACC4091,5184,Quetta,3,Withdrawal,Desktop,0,0
ACC2043,112477,Quetta,7,Deposit,Desktop,0,0
ACC2804,132747,Quetta,3,Transfer,Mobile,0,0
ACC3295,172950,Lahore,4,Transfer,Desktop,0,0
ACC3392,21722,Quetta,4,Deposit,ATM,1,0
ACC3792,9931,Quetta,7,Withdrawal,POS,1,0
ACC1394,154267,Quetta,1,Deposit,POS,0,0
ACC8133,68228,Quetta,4,Deposit,Desktop,0,0
ACC1089,20708,Peshawar,2,Deposit,POS,0,0
ACC4323,122662,Karachi,3,Withdrawal,Mobile,0,0
ACC6912,117908,Quetta,4,Payment,Mobile,0,0
ACC4296,71417,Peshawar,3,Transfer,ATM,0,0
ACC9629,148961,Islamabad,7,Payment,Desktop,0,0
ACC5033,24378,Lahore,4,Deposit,ATM,0,0
ACC8839,59369,Karachi,8,Withdrawal,Mobile,0,0
ACC4095,142926,Peshawar,5,Withdrawal,Desktop,1,0
ACC9154,69571,Karachi,9,Payment,ATM,1,0
ACC9993,160996,Lahore,7,Payment,ATM,0,0
ACC2506,138333,Lahore,9,Transfer,POS,0,0
ACC4551,119225,Islamabad,5,Payment,ATM,1,0
ACC8552,5689,Peshawar,3,Deposit,Desktop,0,0
ACC5589,950443,Islamabad,11,Transfer,ATM,1,1
ACC6786,97922,Karachi,2,Deposit,ATM,0,0
ACC2986,87373,Quetta,9,Withdrawal,Desktop,0,0
ACC8421,197450,Islamabad,2,Transfer,ATM,0,0
ACC5664,163033,Karachi,7,Deposit,Desktop,0,0
ACC5243,119328,Peshawar,2,Transfer,Mobile,0,0
ACC7360,19533,Lahore,3,Transfer,Desktop,0,0
ACC2375,187603,Peshawar,6,Deposit,Mobile,0,0
ACC6528,174724,Peshawar,2,Transfer,Mobile,0,0
ACC1377,51894,Islamabad,7,Withdrawal,ATM,1,0
ACC5529,21815,Peshawar,6,Deposit,Mobile,1,0
ACC3266,822955,Quetta,10,Transfer,ATM,0,1
ACC4721,146593,Peshawar,5,Withdrawal,Desktop,0,0
ACC7646,3523,Peshawar,4,Deposit,POS,0,0
ACC3482,7000,Islamabad,1,Transfer,Mobile,0,0
ACC5652,14204,Quetta,6,Transfer,Desktop,1,0
ACC5478,190304,Quetta,2,Withdrawal,POS,0,0
ACC6546,109495,Peshawar,6,Transfer,POS,0,0
ACC2165,669574,Islamabad,18,Transfer,POS,1,1
ACC2583,169179,Lahore,8,Transfer,Desktop,0,0
ACC3664,18399,Lahore,2,Withdrawal,Mobile,1,0
ACC7836,12912,Karachi,6,Deposit,ATM,0,0
ACC2607,63351,Islamabad,4,Transfer,Desktop,0,0
ACC8927,180464,Peshawar,9,Withdrawal,ATM,0,0
ACC6640,162580,Lahore,6,Withdrawal,ATM,1,0
ACC7451,449330,Karachi,49,Withdrawal,ATM,0,1
ACC1851,69111,Quetta,2,Transfer,ATM,0,0
ACC7428,136439,Lahore,3,Withdrawal,Desktop,0,0
ACC3453,56037,Islamabad,5,Transfer,Desktop,0,0
ACC1699,79786,Islamabad,4,Transfer,ATM,0,0
ACC3701,146775,Quetta,1,Withdrawal,ATM,0,0
ACC7612,162198,Islamabad,6,Deposit,Desktop,0,0
ACC1277,12710,Quetta,8,Deposit,Mobile,0,0
ACC7297,170630,Quetta,4,Payment,POS,0,0
ACC1577,115528,Peshawar,4,Payment,Desktop,0,0
ACC3666,151117,Islamabad,7,Transfer,POS,0,0
ACC4629,531588,Lahore,43,Withdrawal,ATM,0,1
ACC2722,930151,Peshawar,32,Withdrawal,Mobile,1,1
ACC8950,963308,Lahore,34,Transfer,Mobile,1,1
ACC7458,167336,Quetta,6,Withdrawal,POS,0,0
ACC7534,9548,Islamabad,1,Deposit,Mobile,0,0
ACC2622,117691,Quetta,4,Withdrawal,POS,0,0
ACC1927,121915,Lahore,1,Withdrawal,Mobile,0,0
ACC4077,77697,Lahore,9,Withdrawal,Mobile,0,0
ACC3952,107877,Islamabad,5,Transfer,POS,0,0
ACC6240,187931,Quetta,9,Transfer,POS,1,0
ACC1795,54307,Peshawar,9,Withdrawal,POS,0,0
ACC1666,7981,Peshawar,1,Deposit,Mobile,0,0
ACC9935,160840,Quetta,3,Payment,Desktop,0,0
ACC7050,175877,Islamabad,2,Payment,Desktop,0,0
ACC2798,6191,Peshawar,4,Payment,Desktop,0,0
ACC5688,158054,Peshawar,4,Withdrawal,Desktop,0,0
ACC2389,36115,Lahore,2,Withdrawal,Mobile,0,0
ACC9026,123477,Islamabad,7,Transfer,ATM,0,0
ACC7474,74406,Islamabad,8,Deposit,Mobile,0,0
ACC2492,49950,Karachi,7,Withdrawal,POS,0,0
ACC6735,152723,Karachi,8,Transfer,Desktop,0,0
ACC8452,418266,Karachi,22,Payment,Mobile,1,1
ACC6909,192453,Quetta,2,Withdrawal,ATM,0,0
ACC6866,176226,Quetta,9,Payment,ATM,0,0
ACC9313,13451,Lahore,8,Transfer,Mobile,0,0
ACC1855,136131,Islamabad,8,Deposit,Mobile,0,0
ACC1374,69731,Islamabad,6,Withdrawal,Mobile,0,0
ACC2336,103832,Peshawar,2,Transfer,Mobile,0,0
ACC3556,58771,Lahore,2,Withdrawal,Mobile,1,0
ACC1825,138438,Lahore,8,Payment,ATM,0,0
ACC8889,123939,Quetta,8,Withdrawal,Desktop,0,0
ACC5658,45944,Peshawar,2,Payment,ATM,0,0
ACC8275,603845,Islamabad,27,Transfer,Mobile,0,1
ACC7757,59930,Islamabad,2,Payment,Desktop,0,0
ACC5141,112422,Islamabad,3,Payment,ATM,0,0
ACC8113,61810,Peshawar,1,Withdrawal,ATM,0,0
ACC9287,872697,Islamabad,37,Transfer,POS,1,1
ACC8110,55459,Karachi,4,Payment,ATM,0,0
ACC5793,136535,Quetta,4,Withdrawal,ATM,0,0
ACC8956,122604,Karachi,6,Deposit,Desktop,1,0
ACC8902,137004,Karachi,6,Withdrawal,Mobile,0,0
ACC5493,25340,Peshawar,9,Withdrawal,Desktop,1,0
ACC1287,21137,Karachi,7,Transfer,Mobile,0,0
ACC5767,305738,Quetta,27,Transfer,Desktop,0,1
ACC8708,62631,Quetta,6,Deposit,ATM,0,0
ACC8922,45273,Peshawar,3,Payment,Desktop,0,0
ACC1959,737876,Karachi,14,Transfer,POS,0,1
ACC6146,123787,Lahore,1,Transfer,Desktop,1,0
ACC2797,6713,Karachi,5,Deposit,Desktop,0,0
ACC2821,28157,Islamabad,3,Deposit,Desktop,0,0
ACC2969,162562,Peshawar,8,Transfer,ATM,0,0
ACC6225,157777,Lahore,2,Transfer,ATM,1,0
ACC7953,182379,Islamabad,9,Transfer,Desktop,0,0
ACC7444,573516,Quetta,47,Transfer,Desktop,1,1
ACC5126,125605,Lahore,9,Withdrawal,POS,0,0
ACC9780,142502,Karachi,2,Withdrawal,Mobile,0,0
ACC1847,6015,Quetta,5,Deposit,ATM,0,0
ACC4420,64933,Quetta,7,Transfer,Desktop,0,0
ACC3001,78420,Quetta,5,Withdrawal,ATM,0,0
ACC2300,76394,Karachi,6,Payment,ATM,0,0
ACC6122,732528,Islamabad,44,Transfer,Desktop,1,1
ACC2946,31842,Lahore,4,Withdrawal,ATM,0,0
ACC1890,197364,Islamabad,9,Transfer,Desktop,0,0
ACC3234,41716,Lahore,3,Withdrawal,ATM,0,0
ACC7136,737755,Peshawar,45,Withdrawal,ATM,0,1
ACC4665,60126,Lahore,4,Payment,ATM,0,0
ACC2698,186023,Karachi,8,Deposit,Desktop,0,0
ACC9764,121819,Quetta,5,Payment,Mobile,0,0
ACC1405,183863,Islamabad,6,Payment,Desktop,0,0
ACC1190,119442,Lahore,6,Transfer,ATM,1,0
ACC4644,151901,Peshawar,6,Deposit,Desktop,0,0
ACC3125,344253,Karachi,12,Transfer,Desktop,0,1
ACC8164,832484,Peshawar,28,Withdrawal,POS,1,1
ACC5342,7397,Peshawar,7,Deposit,Mobile,0,0
ACC8745,55358,Quetta,6,Deposit,Desktop,0,0
ACC7706,118215,Karachi,1,Withdrawal,POS,0,0
ACC9024,97723,Lahore,1,Payment,Mobile,0,0
ACC8161,177870,Peshawar,7,Withdrawal,Mobile,0,0
ACC8536,122276,Peshawar,7,Deposit,POS,1,0
ACC9236,99000,Lahore,2,Withdrawal,POS,1,0
ACC7644,114860,Peshawar,5,Transfer,ATM,0,0
ACC8538,165516,Karachi,2,Deposit,Mobile,0,0
ACC6527,3667,Islamabad,6,Payment,Desktop,0,0
ACC5492,122051,Lahore,9,Payment,Mobile,0,0
ACC6578,175826,Quetta,4,Withdrawal,ATM,0,0
ACC7773,184225,Peshawar,5,Deposit,POS,0,0
ACC7210,465277,Karachi,42,Transfer,POS,1,1
ACC5545,45085,Peshawar,6,Withdrawal,Mobile,1,0
ACC2997,22562,Lahore,2,Withdrawal,POS,1,0
ACC2156,105082,Peshawar,9,Transfer,Mobile,1,0
ACC3176,189244,Lahore,4,Withdrawal,ATM,0,0
ACC4035,893250,Islamabad,12,Transfer,ATM,1,1
ACC7216,634200,Quetta,22,Transfer,ATM,0,1
ACC4726,45282,Lahore,2,Deposit,ATM,0,0
ACC4912,66286,Quetta,3,Withdrawal,Mobile,0,0
ACC4139,90421,Lahore,6,Payment,ATM,1,0
ACC5088,98086,Lahore,7,Deposit,Mobile,0,0
ACC9347,723434,Quetta,44,Transfer,Mobile,1,1
ACC3476,73570,Peshawar,2,Deposit,POS,0,0
ACC6032,113208,Quetta,9,Payment,ATM,1,0
ACC4764,18346,Islamabad,9,Deposit,Desktop,0,0
ACC6850,156511,Quetta,5,Deposit,ATM,0,0
ACC8478,649482,Quetta,49,Deposit,Desktop,0,1
ACC1083,30162,Lahore,4,Deposit,Desktop,0,0
ACC1667,40362,Peshawar,6,Deposit,ATM,0,0
ACC3466,43184,Peshawar,5,Payment,POS,0,0
ACC5364,695476,Islamabad,48,Transfer,Desktop,1,1
ACC5973,158378,Islamabad,1,Payment,POS,0,0
ACC3162,182922,Quetta,2,Withdrawal,Mobile,0,0
ACC6943,58824,Karachi,2,Payment,ATM,0,0
ACC4476,153547,Lahore,5,Payment,Mobile,0,0
ACC7744,128426,Karachi,3,Payment,Mobile,0,0
ACC5996,47705,Lahore,3,Withdrawal,ATM,0,0
ACC5562,495626,Peshawar,16,Withdrawal,Mobile,0,1
ACC8646,130711,Islamabad,6,Withdrawal,Desktop,0,0
ACC6238,442027,Islamabad,41,Transfer,POS,0,1
ACC5387,884333,Karachi,37,Withdrawal,ATM,0,1
ACC8450,116052,Quetta,3,Transfer,Desktop,0,0
ACC9881,198917,Lahore,1,Deposit,Mobile,0,0
ACC2395,50546,Karachi,7,Transfer,POS,0,0
ACC7874,47733,Quetta,5,Payment,Desktop,0,0
ACC3392,39116,Lahore,7,Payment,Desktop,0,0
ACC2037,27257,Lahore,1,Transfer,Desktop,0,0
ACC5863,78698,Islamabad,3,Withdrawal,ATM,0,0
ACC3202,94355,Lahore,2,Withdrawal,ATM,0,0
ACC4063,33916,Islamabad,3,Payment,Mobile,0,0
ACC4665,85293,Peshawar,3,Deposit,Mobile,0,0
ACC9860,37677,Islamabad,6,Payment,POS,0,0
ACC6283,78184,Islamabad,2,Deposit,ATM,1,0
ACC8796,142980,Karachi,8,Transfer,POS,0,0
ACC5199,434233,Lahore,12,Transfer,Desktop,1,1
ACC9950,193458,Islamabad,6,Payment,POS,0,0
ACC9482,185461,Quetta,8,Transfer,Mobile,0,0
ACC4832,73644,Peshawar,1,Deposit,POS,0,0
ACC2041,515110,Karachi,24,Withdrawal,Mobile,1,1
ACC4374,6088,Karachi,9,Transfer,POS,0,0
ACC9016,22592,Quetta,1,Deposit,POS,0,0
ACC3365,75043,Peshawar,9,Deposit,ATM,0,0
ACC9575,20284,Karachi,2,Deposit,POS,0,0
ACC4271,161141,Karachi,4,Withdrawal,POS,0,0
ACC5279,146893,Islamabad,6,Withdrawal,ATM,1,0
ACC7590,67484,Karachi,7,Payment,POS,0,0
ACC1909,158811,Islamabad,1,Deposit,Mobile,0,0
ACC8705,56224,Karachi,1,Withdrawal,ATM,0,0
ACC3501,102945,Lahore,7,Deposit,Desktop,0,0
ACC1799,78996,Lahore,2,Deposit,POS,0,0
ACC3394,98769,Quetta,5,Withdrawal,Desktop,0,0
ACC4900,106012,Islamabad,1,Withdrawal,Mobile,0,0
ACC5442,148348,Islamabad,7,Transfer,Mobile,0,0
ACC4850,133811,Quetta,4,Transfer,Mobile,0,0
ACC4868,319443,Quetta,41,Transfer,Mobile,1,1
ACC9293,38245,Islamabad,2,Withdrawal,POS,0,0
ACC2081,146377,Quetta,8,Deposit,POS,0,0
ACC2729,80742,Karachi,3,Transfer,POS,0,0
ACC8209,88732,Karachi,3,Withdrawal,Mobile,0,0
ACC4984,148577,Peshawar,1,Withdrawal,POS,0,0
ACC2296,42530,Peshawar,3,Deposit,POS,0,0
ACC9930,90165,Lahore,5,Transfer,Desktop,0,0
ACC4586,34907,Peshawar,4,Transfer,POS,0,0
ACC7979,44803,Islamabad,8,Withdrawal,Desktop,0,0
ACC5863,65487,Karachi,6,Withdrawal,POS,0,0
ACC9123,53095,Quetta,7,Transfer,Desktop,0,0
ACC4129,483244,Quetta,41,Transfer,ATM,1,1
ACC5426,198184,Islamabad,2,Deposit,Desktop,0,0
ACC4676,14437,Islamabad,7,Payment,Desktop,0,0
ACC8706,77888,Lahore,3,Withdrawal,POS,0,0
ACC7855,183365,Karachi,8,Payment,Desktop,0,0
ACC5428,68322,Karachi,8,Withdrawal,Mobile,0,0
ACC3652,197087,Lahore,9,Deposit,Mobile,1,0
ACC7777,122731,Peshawar,2,Payment,POS,1,0
ACC3135,644696,Islamabad,19,Withdrawal,ATM,1,1
ACC3371,140154,Lahore,9,Deposit,ATM,0,0
ACC8870,81251,Islamabad,6,Withdrawal,Mobile,0,0
ACC1792,483871,Lahore,24,Withdrawal,ATM,1,1
ACC5704,491055,Peshawar,11,Transfer,Desktop,0,1
ACC1159,146474,Peshawar,2,Withdrawal,POS,0,0
ACC5222,474540,Peshawar,29,Payment,Mobile,0,1
ACC8217,153298,Lahore,5,Deposit,ATM,0,0
ACC7553,118234,Quetta,4,Withdrawal,POS,0,0
ACC4664,125654,Islamabad,4,Transfer,Mobile,0,0
ACC4079,8571,Islamabad,1,Withdrawal,Mobile,0,0
ACC7106,82262,Lahore,6,Payment,Desktop,0,0
ACC9530,177952,Lahore,1,Withdrawal,ATM,0,0
ACC1413,189971,Quetta,7,Withdrawal,ATM,0,0
ACC7572,82986,Karachi,7,Payment,POS,0,0
ACC7217,395493,Lahore,47,Transfer,POS,1,1
ACC6491,111447,Peshawar,6,Deposit,ATM,0,0
ACC4253,141174,Karachi,6,Transfer,Mobile,0,0
ACC7873,128112,Quetta,1,Payment,Mobile,0,0
ACC3419,72666,Lahore,1,Deposit,Mobile,1,0
ACC3543,14986,Karachi,3,Deposit,ATM,0,0
ACC3051,40592,Quetta,8,Deposit,Desktop,0,0
ACC1457,132049,Peshawar,5,Withdrawal,Mobile,0,0
ACC7746,88069,Quetta,8,Withdrawal,Mobile,0,0
ACC7530,18991,Quetta,3,Deposit,POS,0,0
ACC8120,193516,Lahore,5,Deposit,POS,0,0
ACC2095,4060,Lahore,5,Transfer,Desktop,0,0
ACC5393,184773,Quetta,4,Transfer,Desktop,0,0
ACC3513,31878,Peshawar,9,Deposit,Desktop,0,0
ACC6782,97202,Karachi,8,Withdrawal,ATM,0,0
ACC5343,62469,Quetta,9,Withdrawal,Desktop,0,0
ACC1813,76079,Islamabad,7,Deposit,Desktop,0,0
ACC7212,185641,Quetta,8,Payment,Desktop,0,0
ACC1855,178243,Quetta,5,Withdrawal,POS,0,0
ACC3247,94204,Lahore,1,Withdrawal,Mobile,0,0
ACC5549,116075,Karachi,3,Payment,ATM,0,0
ACC2096,28577,Karachi,2,Transfer,ATM,0,0
ACC1629,12400,Lahore,4,Payment,POS,0,0
ACC9936,18091,Lahore,3,Withdrawal,Mobile,0,0
ACC5348,683408,Karachi,27,Withdrawal,POS,1,1
ACC6146,15162,Quetta,5,Deposit,ATM,0,0
ACC6940,177917,Peshawar,4,Transfer,POS,0,0
ACC7980,998436,Islamabad,29,Transfer,Mobile,1,1
ACC3923,47109,Peshawar,5,Payment,POS,1,0
ACC9424,136919,Quetta,3,Payment,Mobile,0,0
ACC8152,16233,Islamabad,9,Withdrawal,POS,0,0
ACC6567,104197,Lahore,2,Withdrawal,POS,0,0
ACC5525,28373,Lahore,3,Deposit,Desktop,0,0
ACC8583,131143,Karachi,9,Transfer,Mobile,0,0
ACC6382,28291,Peshawar,5,Transfer,Desktop,0,0
ACC5035,985234,Quetta,48,Transfer,Desktop,1,1
ACC9329,107930,Lahore,8,Transfer,ATM,0,0
ACC5952,55566,Lahore,6,Deposit,Mobile,0,0
ACC2107,116742,Lahore,9,Deposit,ATM,0,0
ACC5429,74469,Quetta,2,Transfer,Mobile,0,0
ACC3857,122676,Karachi,5,Transfer,ATM,0,0
ACC9183,79278,Lahore,2,Transfer,Mobile,0,0
ACC4467,59175,Peshawar,6,Payment,ATM,0,0
ACC5040,143929,Karachi,5,Transfer,POS,0,0
ACC2413,770557,Peshawar,10,Withdrawal,Mobile,0,1
ACC4671,115195,Lahore,3,Transfer,POS,0,0
ACC8212,109118,Karachi,4,Withdrawal,Mobile,0,0
ACC4683,174470,Peshawar,2,Withdrawal,POS,0,0
ACC6503,150450,Islamabad,5,Deposit,POS,0,0
ACC5489,671316,Karachi,22,Transfer,ATM,0,1
ACC8273,122493,Karachi,9,Deposit,ATM,0,0
ACC9745,66674,Quetta,6,Payment,Mobile,0,0
ACC2587,76619,Karachi,9,Deposit,Desktop,1,0
ACC7611,150884,Peshawar,5,Withdrawal,Desktop,1,0
ACC8535,177664,Quetta,4,Deposit,Mobile,0,0
ACC7064,1722,Karachi,9,Deposit,Mobile,0,0
ACC9074,197338,Islamabad,5,Payment,Desktop,0,0
ACC4215,88767,Quetta,8,Payment,Mobile,0,0
ACC7494,176390,Karachi,9,Payment,Desktop,0,0
ACC7722,17886,Islamabad,6,Withdrawal,Mobile,0,0
ACC9981,341997,Karachi,16,Transfer,POS,0,1
ACC2705,155487,Peshawar,8,Payment,POS,0,0
ACC3169,856928,Karachi,47,Payment,ATM,0,1
ACC3882,541886,Lahore,13,Withdrawal,Mobile,1,1
ACC5825,163160,Lahore,5,Withdrawal,Desktop,0,0
ACC2212,63625,Peshawar,4,Deposit,Desktop,0,0
ACC1856,62440,Peshawar,8,Transfer,Desktop,1,0
ACC5301,187174,Lahore,3,Transfer,ATM,0,0
ACC3079,766516,Karachi,25,Withdrawal,Desktop,1,1
ACC3460,64213,Karachi,9,Deposit,ATM,0,0
ACC8875,78222,Karachi,6,Transfer,POS,0,0
ACC1212,19023,Lahore,3,Withdrawal,ATM,0,0
ACC5664,476405,Lahore,11,Transfer,ATM,0,1
ACC1123,138391,Islamabad,7,Transfer,Desktop,0,0
ACC1510,101806,Peshawar,7,Withdrawal,ATM,0,0
ACC2788,149862,Islamabad,8,Withdrawal,POS,0,0
ACC8533,29577,Islamabad,2,Payment,Desktop,0,0
ACC5630,52172,Lahore,8,Withdrawal,POS,0,0
ACC4407,160239,Lahore,1,Withdrawal,Desktop,0,0
ACC8528,5930,Karachi,3,Payment,ATM,0,0
ACC7429,35485,Lahore,1,Transfer,Desktop,0,0
ACC1839,70347,Quetta,7,Payment,Mobile,0,0
ACC9079,196018,Karachi,9,Transfer,POS,0,0
ACC1874,133336,Karachi,9,Payment,Mobile,0,0
ACC6569,130133,Karachi,7,Withdrawal,POS,0,0
ACC2050,424965,Islamabad,24,Withdrawal,Desktop,0,1
ACC6283,106183,Islamabad,2,Deposit,POS,0,0
ACC8659,161348,Islamabad,5,Transfer,Mobile,0,0
ACC4254,170541,Islamabad,3,Transfer,ATM,0,0
ACC8566,20468,Peshawar,6,Transfer,Mobile,0,0
ACC9901,161357,Islamabad,8,Transfer,ATM,0,0
ACC5726,105356,Islamabad,1,Payment,ATM,0,0
ACC3213,118166,Islamabad,8,Payment,Desktop,0,0
ACC5337,175089,Islamabad,5,Transfer,Desktop,0,0
ACC4328,170446,Lahore,9,Deposit,POS,0,0
ACC2939,28242,Peshawar,8,Payment,ATM,0,0
ACC1335,34036,Peshawar,6,Withdrawal,POS,0,0
ACC8353,130105,Lahore,4,Payment,Mobile,0,0
ACC9498,496039,Peshawar,48,Withdrawal,POS,1,1
ACC4887,139264,Lahore,7,Payment,Mobile,0,0
ACC3213,63934,Karachi,4,Payment,Desktop,0,0
ACC2030,105765,Peshawar,6,Payment,ATM,0,0
ACC4539,894706,Lahore,47,Withdrawal,Mobile,1,1
ACC9409,340747,Quetta,25,Withdrawal,POS,1,1
ACC7171,41278,Karachi,9,Payment,Desktop,0,0
ACC1028,411788,Peshawar,41,Payment,Mobile,1,1
ACC4716,902724,Quetta,47,Withdrawal,ATM,1,1
ACC2469,186097,Lahore,2,Deposit,Mobile,0,0
ACC5941,175617,Karachi,7,Payment,POS,0,0
ACC5858,50378,Islamabad,1,Deposit,ATM,0,0
ACC4896,68995,Karachi,7,Payment,ATM,1,0
ACC2576,60168,Karachi,4,Transfer,Mobile,0,0
ACC4969,74689,Peshawar,7,Payment,Desktop,1,0
ACC4912,127236,Islamabad,7,Withdrawal,POS,1,0
ACC3382,178648,Lahore,3,Payment,Mobile,0,0
ACC5337,36658,Islamabad,9,Deposit,POS,0,0
ACC8904,20802,Lahore,2,Deposit,Mobile,0,0
ACC7201,187260,Quetta,8,Transfer,Mobile,0,0
ACC5314,69419,Lahore,7,Payment,POS,0,0
ACC1063,100382,Islamabad,3,Transfer,Desktop,0,0
ACC4001,122832,Lahore,6,Payment,ATM,0,0
ACC4411,168198,Islamabad,3,Transfer,POS,0,0
ACC4721,134841,Lahore,3,Withdrawal,POS,0,0
ACC3146,100356,Karachi,6,Deposit,Desktop,0,0
ACC1486,31140,Quetta,9,Withdrawal,POS,0,0
ACC5905,25702,Karachi,7,Deposit,POS,0,0
ACC1197,71123,Peshawar,2,Payment,POS,0,0
ACC4765,177442,Peshawar,2,Deposit,Desktop,0,0
ACC8151,87034,Islamabad,4,Withdrawal,Mobile,0,0
ACC6300,848015,Lahore,32,Payment,POS,1,1
ACC4236,73978,Islamabad,1,Withdrawal,Mobile,0,0
ACC2460,64813,Lahore,3,Deposit,POS,0,0
ACC5273,140185,Quetta,8,Transfer,Mobile,0,0
ACC9370,17073,Islamabad,7,Withdrawal,Desktop,0,0
ACC1283,136573,Peshawar,3,Payment,ATM,1,0
ACC3868,54638,Quetta,9,Payment,POS,0,0
ACC5284,8705,Islamabad,5,Withdrawal,Desktop,0,0
ACC1872,195105,Peshawar,9,Transfer,ATM,1,0
ACC2039,3176,Peshawar,4,Deposit,Desktop,1,0
ACC3598,76295,Karachi,6,Payment,ATM,1,0
ACC9951,693725,Islamabad,39,Transfer,Desktop,1,1
ACC6012,198457,Islamabad,7,Payment,ATM,1,0
ACC5303,5173,Karachi,4,Deposit,POS,0,0
ACC5773,95322,Peshawar,8,Transfer,ATM,0,0
ACC3548,147534,Lahore,9,Transfer,POS,1,0
ACC5487,6640,Karachi,7,Deposit,POS,0,0
ACC4908,52986,Karachi,9,Deposit,Desktop,0,0
ACC8308,38763,Karachi,9,Withdrawal,POS,0,0
ACC4851,32618,Islamabad,9,Withdrawal,Mobile,0,0
ACC8204,78016,Quetta,2,Transfer,POS,0,0
ACC1011,490285,Islamabad,35,Transfer,Desktop,1,1
ACC6493,59314,Islamabad,7,Deposit,Mobile,0,0
ACC2928,1493,Islamabad,5,Transfer,Desktop,0,0
ACC8661,163336,Lahore,4,Deposit,Desktop,1,0
ACC6140,186456,Islamabad,4,Deposit,POS,0,0
ACC3106,77161,Lahore,7,Withdrawal,POS,0,0
ACC5579,12325,Quetta,6,Payment,ATM,0,0
ACC7884,53426,Quetta,8,Transfer,Desktop,0,0
ACC4032,22287,Islamabad,9,Withdrawal,Mobile,0,0
ACC2898,70451,Lahore,1,Deposit,POS,0,0
ACC9328,691216,Lahore,13,Withdrawal,Mobile,1,1
ACC5220,123389,Peshawar,2,Payment,ATM,0,0
ACC6306,27906,Islamabad,3,Transfer,Mobile,0,0
ACC3406,111454,Islamabad,2,Transfer,ATM,0,0
ACC7152,65916,Lahore,8,Withdrawal,Mobile,0,0
ACC5855,175095,Islamabad,4,Withdrawal,ATM,0,0
ACC1855,74278,Lahore,4,Payment,ATM,0,0
ACC8237,774258,Quetta,12,Withdrawal,POS,1,1
ACC3907,169347,Islamabad,6,Payment,Desktop,0,0
ACC1413,362907,Peshawar,36,Transfer,ATM,1,1
ACC8435,8249,Peshawar,9,Withdrawal,Desktop,0,0
ACC5648,16675,Quetta,5,Payment,Desktop,0,0
ACC6266,821555,Quetta,38,Withdrawal,POS,1,1
